filename,name,quantity,weight,height,length,width
102093.jpg,"Cary's Sugar Free Syrup 24 oz; Python Hands-Free and Spill Free Aquarium Hook, Green",2,1.05,1.899999998,10.94999999,5.499999994
106879.jpg,NFL Denver Broncos Fan Cakes Heat Resistant CPET Plastic Cake Pan; Twister Game; Aquagear Water Filter Pitcher – Removes Fluoride & Lead – 150 Gallon Filter Aqua Gear Filter – Clear,3,1.348797353,3.156167976,11.87664041,10.71706036
104844.jpg,RSVP Endurance Fine Mesh Shaker; Joico K-PAK Revitaluxe Bio-Advanced Restorative Treatment 1.7floz; Crayola Special Effects Sidewalk Chalk - Tie Dye,4,0.26,1.50059055,4.639566924,3.313385823
09770.jpg,Ultimate Kitchen Stainless Steel Sink Soap Dispenser - Model SSD2 (Satin Finish); Sunny 20 inch New Balayage Color Remy Hair Extensions Natural Black to Chesnut Brown Highlight Black Clip in Human Hair Extensions 7pcs 120gram for Beautiful Hairstyle,4,0.225,2.249999999,9.499999995,5.199999997
102569.jpg,"Light Blue&trade; LED Semi Flush Mount Ceiling Fixture, Antique Brushed Nickel Finish, 3000K Warm White, 1050 Lumens, Dimmable",1,0.02204600117,4.699999995,13.39999999,13.29999999
107291.jpg,"Camco 22833 Premium Drinking Water Hose (5/8""ID x 25') - Lead Free; Conair Extreme Steam Fabric Steamer with Dual Heat",2,3.3,4.799999995,12.89999999,9.84999999
10551.jpg,Super Mario Chess Collector's Edition Tin,4,3.4,3.299999997,10.59999999,10.49999999
113682.jpg,"Hole's Human Anatomy & Physiology, 13th Edition; Engineering Graphics with AutoCAD 2015; Hawk Performance HB557F.545 HPS Performance Ceramic Brake Pad; 5:00 Somewhere Tropical Party Gnome Garden Statue; Creative Sound Blaster Omni Surround 5.1 USB Sound Card with High Performance Headphone Amp and Integrated Beam Forming Microphone",5,2.359999999,2.819999997,9.85999999,6.979999993
04142.jpg,"(Pack of 2) Raven's Brew Whole Bean Wicked Wolf Blend,Dark Roast 12-Ounce Bags; Deadly Blessing (Collector's Edition); Busou Shinki: Complete; Brandon Jacobs Autographed New York Giants Encapsulated Trading Card - Certified Authentic",4,0.484679241,1.366338581,6.899212591,5.208661412
114147.jpg,"1500 Supreme Collection Bed Sheets - PREMIUM QUALITY BED SHEET SET & LOWEST PRICE, SINCE 2012 - Deep Pocket Wrinkle Free Hypoallergenic Bedding - Over 40+ Colors & Prints - 3 Piece, Twin, Navy; NFL Minnesota Vikings Steal Duffel Bag, 28-Inch, Purple; EVGA SuperNOVA 1050 GS 80+ GOLD, 1050W ECO Mode Fully Modular NVIDIA SLI and Crossfire Ready 7 Year Warranty Power Supply 220-GS-1050-V1",3,4.254164158,2.633333331,11.79999999,7.199999993
03687.jpg,"HID Xenon Headlight Conversion Kit by Kensun, 9006, 8000K - 2 Year Warranty",4,3.35,3.599999996,12.69999999,8.899999991
112139.jpg,"Noctua 120mm, Anti-Stall Knobs Design,SSO2 Bearing PWM Case Cooling Fan NF-S12A PWM; Liansan Rectangular Full Frame Alloy Reading Glasses Men Women's Fashion Readers L3650 (+3.50, silver); Black Apple Peeler Corer Slicer Makes Healthy Snacks for Kids, Spiral Slicer, Thin Fruit Slices to Dehydrate, Stainless Steel Blades, Peel Potatoes, Slice Zucchinis, Kitchen Appliance, Free Recipes; Marvel Titan Hero Series Captain America; S&C 3PCS/Set 2 Size Band Candy Colorful Fitness Soft Silicone Watch Strap Watch Band With Connector Adapter for Apple Watch iWatch 42mm (Black)",5,0.4926392061,1.925196848,9.416692904,4.023149602
00101.jpg,No items,0,0,0,0,0
08531.jpg,"Neurorehabilitation for the Physical Therapist Assistant; Consuming the Inedible: Neglected Dimensions of Food Choice (Anthropology of Food & Nutrition); Fundamentals Of Electricity For Agricuture, 3rd Edition; Acting Shakespeare",4,1.264599137,0.9372047235,8.704921251,6.086614167
118534.jpg,Genuine Hyundai 27501-23B70 Spark Plug Cable Set; 6-Pack Sakkas 513ST007 Men's Classic Patterned Dress Socks Value - Stripe7 - 10-13,2,0.7860230006,2.399999999,10.84999999,6.949999997
104517.jpg,"HiPad CPB03 Reusable 7.5"" x 2"" Cold Pack w/ Wrist Wrap; DodoBay® View Window Luxury Ultra Thin Flip Folio PU Leather Smart Case Cover Wallet Stand with Intergated Tempered Glass Protector Full Screen Touch Feature for Apple iPhone 6 Plus 5.5"" - Hot Pink",2,0.2094370113,1.953543305,7.727559047,4.133464563
103728.jpg,"HuggleHounds Plush Corduroy Durable Holiday Polar Bear Knottie Toys, Small",2,0.2499999998,3.199999997,6.199999994,5.599999994
11710.jpg,"Gazzal Felt Wool 50g Needle Felting Wool Roving, 100% Wool (Colorful - 6117); kwmobile Wallet case canvas cover for LG K5 - Flip case with card slot and stand in grey black; kwmobile Crystal TPU Silicone Case for Apple iPhone 6 / 6S in black white transparent Design bunny",5,0.09086440158,1.099999999,5.819999994,4.759999995
101715.jpg,"MLS DC United Classic Soccer Bracelet; Hydra Cup - Dual Threat Shaker Bottle, 28 Ounce (1 bottle, Beast Pink); Custom Engraved Surf Flag Wood Case For iPhone 5/5s, iPhone 6/6s and iPhone 6 Plus / 6s Plus (iPhone 6 Plus / 6s Plus)",5,0.1132276006,1.199999999,8.119999992,4.719999995
100807.jpg,Black & Decker CHV1410/CHV1510 Vac OEM Pre-Filter # 90558115,1,0.02204600119,3.699999996,4.999999995,4.599999995
115306.jpg,"Becky Higgins DIY Shop Value Kit; Purex Crystals Laundry Enhancer, Aromatherapy Well Being, 18 Ounce; Set of 3 Beach House and Seashore - Mermaid Themed Wooden Sign Ornaments -; Bolle Bolt Sunglasses, Small, CompetiVision Gun Oleo AF, Matte Black; LD Mini Selfie Stick Z02 Selfie Portrait Monopod Tripod Extendable Wired Holder No Charger Easily for Travel Build-in Shutter for iPhone and Android (Blue)",5,0.5299999999,1.619999998,8.479999991,4.719999995
05303.jpg,"Neverwinter Nights Diamond; Guide to Passing the AMP Real Estate Exam; (2 Pack) Cheekie Monkie Heavy Duty Stroller Hooks, Multi-Purpose Hooks",3,0.9166666667,1.166666665,8.999999991,6.533333327
109325.jpg,Joseph Joseph Food Station; Awntech Single Soffit Bracket for Awning,4,3.047106132,1.39055118,15.3562992,11.22381889
120048.jpg,"Zuke's Hip Action Dog Treats, Roasted Beef Recipe, 1 pound; Sonnes Intestinal Cleanser #9 Natural Bulking Agent 10 oz",4,0.8877360185,2.996062989,8.413385818,3.085433068
07294.jpg,"Ceramic Stoneware Electric 2 in 1 Candle Warmer (Butterfly); Nickelodeon, Paw Patrol - Action Pack Pup & Badge - Skye",3,0.4499999997,2.966666664,6.533333327,6.26666666
110554.jpg,"Yoctosun LED Lighted Handsfree Headband Magnifier with 5 Replaceable and Interchangeable Lenses (1.0x, 1.5x, 2.0x, 2.5x, 3.5x)",2,0.9999999992,2.699999997,11.59999999,8.999999991
00551.jpg,"Funny Guy Mugs I Don't Like Morning People Or Mornings Or People Ceramic Coffee Mug, Black, 11-Ounce",5,0.8999999992,3.699999996,4.899999995,4.399999996
117291.jpg,"3 Ballerina Tea Dieters' Drink Extra Strength (4 boxes x 18 teabags); GLW® 50w Outdoor LED Flood Lights Daylight White Security Light, Waterproof Floodlight Lamp 3700lm 350w Halogen Bulb Equivalent [Added Plug]",3,1.349999999,2.466666664,11.63333332,7.033333326
104147.jpg,"Optimum Nutrition Serious Mass, Banana, 12 Pound; All Fresh Clean ESSENTIALS Sulfate Free Laundry Detergent, Fragrance Free, 30 Fluid Ounce, 2 Count",3,9.817779107,4.424671911,15.30524933,10.11732282
08161.jpg,"Reminisce Passports Combo Sticker, Boston; Globe-Weis Colored File Pockets, 3.5-Inch Expansion, Letter Size, Yellow, Box of 25 (1524E YEL); Smart Weigh Body Fat Digital Precision Scale with Tempered Glass Platform, Eight User Recognition, and 440 lb Weight Capacity, Measures Weight, Body Fat, Water, Muscle and Bone Mass",5,5.131825009,3.20661417,14.23433069,10.99700786
103378.jpg,The George Foreman Lean Mean Fat Reducing Grilling Machine Cookbook; University Of Florida Collegiate Stone; Coocheer JJRC H98 2.4Ghz 4CH 6-Axis Gyro RC Quadcopter with 0.3MP Camera 3D Flip,3,1.483333333,2.966666664,9.066666657,7.099999993
106480.jpg,"Set of 4 Bones STF Street Tech Formula Skateboard V4 Wheels (Standard, ); Girls Only, A Teen Journal – MINI Kraft Hard Cover (prompts on every page, recycled paper, read more...); Funny Guy Mugs Customary Hot Beverage Ceramic Coffee Mug, White, 11-Ounce",3,0.5166666667,2.066666665,4.666666662,3.799999996
116879.jpg,AzureGreen AMAG206 Magical Talisman; Uni Gel Ballpoint Pen Uni-Ball Signo Bold 1.0mm Gold (UM153.25); Lucas Muecas Lollipop With Chili Powder Chamoy; (2 GOGGLES) Motorcycle ATV Riding Driving Mirror and Super Dark Glasses Sunglasses Burning Man plus storage bags,4,0.1285230006,0.6999999993,4.724999995,3.449999996
04841.jpg,"Pack of 1 Bulbrite 60G25HM Half Chrome 60W Globe Shape Bulb,; Natural Balance L.I.T. Limited Ingredient Treats Potato & Duck Formula Small Breed Dry Dog Treats, 8-Ounce",3,0.3,2.866666664,5.233333328,3.73333333
109775.jpg,Educational Insights Pots 'N' Pans Set; Amcatch 6 Set Packing Cubes Travel Organizers + Versatile Pouch Laundry Bag - Eco Cube,2,1.299999999,3.799999995,13.89999998,10.84999998
120418.jpg,Logitech Wireless Gaming Headset G930 with 7.1 Surround Sound; SixKiss No Drip Top-Fill Water Bottle Drinker Pet Water Dispenser(Green),3,0.8333333326,5.099999995,9.149999991,8.866666658
02096.jpg,"Trader Joe's Organic Ginger Pear White Tea 20 Tea Bags Delicious; Fun Central AH943 LED 14"" Blinky Balloons - Blue - 5ct; Essential Oil Diffuser, Aptoyu 120ml Aromatherapy Ultrasonic Cool Mist Humidifier with 7 Color Changing LED Lamps, Mist Mode Adjustment and Waterless Auto Shut-off Function for Home Office Bedroom",3,0.7566666661,2.799999997,5.699999994,3.833333329
108867.jpg,"Aquage Curl Defining Creme, 6 Oz; AA Energizer Ultimate Lithium L91 1.5V 24 Batteries ""In Original Box""; Charm sonic Generic USB Cable,Charm sonic Lightning to USB Charging Cable Adapter 2 in 1 Multi USB Charger for Iphone 6 6s Plus iPod touch 5th gen ,and All Android Cellphone (Golden)",5,0.5244091999,1.519999998,5.039999995,2.999999997
05753.jpg,"Fundamentals of Anatomy & Physiology (9th Edition); Human Anatomy & Physiology Laboratory Manual, Main Version, 10th Edition; Minecraft Mini-Figure Collector Case with 10 Mini-Figures",3,4.183333332,1.933333331,11.63333332,9.59999999
00785.jpg,"Reclaimed Barnwood Planter Box Mini Herb Garden Kit - Grow Cooking Herbs from Seed: Basil, Dill, Thyme, Parsley, Oregano, Cilantro; FULL SIZE 1500 Thread Count STRIPED Sheet set, LIGHT BLUE; Mossy Oak Camo Zipper Binder",3,2.283333333,3.299999997,13.83333332,9.99999999
110780.jpg,"Postnatal Vitamins - Mother’s Select Post-Natal Plus – 60 Veggie Capsules - 2 Month Supply - Designed to Support Breastfeeding & Lactating Mothers - With Vitamin D, Iron and Folate; 3-Pack Minecraft Mini Figure , Farming Steve, Spawning Spider & Slime Cubes",2,0.1060230005,1.449999999,4.449999995,3.499999996
07040.jpg,Mizuno 2013 Women�s Team Training Running Pants - 420534 (Red - M),1,0.705472038,1.181102361,14.01574802,9.921259832
115078.jpg,"Anamalz Wild Tree; Luwint Cotton Thicken Long Soccer Socks for Men and Women (Black/ White); Eau Thermale Avène Mineral Light SPF 50 Plus Hydrating Sunscreen Lotion, 0.26 lb.",3,0.3333333333,2.93333333,8.266666658,5.233333328
111892.jpg,Diymall® Esp8266 Serial Wifi Wireless Transceiver Module Esp-01 for Arduino UNO R3 Mega2560 Nano,1,0.02204600119,0.3999999996,0.999999999,0.5999999994
120336.jpg,No items,0,0,0,0,0
01897.jpg,"CURT 40004 2 In. Diameter Chrome Trailer Ball; Blackhawk Sportster Gun Holster, 7, (3 3/4"" - 4/1/2"" Barrel Large Autos (73NH07))",5,2.013999998,1.999999998,5.499999994,3.019999997
104393.jpg,"BRCbeads Glass Beads Crystal Findings Spacer Charms 300pcs Faceted #5500 Straight Hole Teardrop Shape 8x12mm Assorted Colors include Plastic Jewelry Container Box Wholesale Mix lot Beads for jewelery making; Bluetooth Earbuds,ULDUM® Bluetooth V4.1 Stereo Noise Cancelling Sweatproof Super Bass HiFi IN-Ear Bluetooth Headsets with Built-in Microphone for All Bluetooth Music Player Devices (Black-Red)",3,0.1313640008,1.733333332,6.733333326,3.966666663
103456.jpg,"Pyrex 2-Quart Glass Bakeware Dish; Jawbone BIG JAMBOX Wireless Bluetooth Speaker - Red Dot - Retail Packaging; Mellanni Bed Sheet Set - HIGHEST QUALITY Brushed Microfiber 1800 Bedding - Wrinkle, Fade, Stain Resistant - Hypoallergenic - 4 Piece (Queen, White)",4,3.524999999,3.849999996,10.77499999,8.599999991
104669.jpg,"Escada Sunglasses Women's SES831M-0531 Aviator Sunglasses, Black,Gun & Gradient Grey, 59 mm; Lumsing Portable Charger 10050mAh Premium External Power Bank for SmartPhones Tablets(Silver); 6 Sets Travel Organizers Packing Cubes Laundry Bag Luggage Compression Pouches (6 Sets Pink)",5,0.3458208053,1.128661416,7.120314947,5.54031495
106654.jpg,"10 Pack Cosmas 305-4SN Satin Nickel Cabinet Hardware Euro Style Bar Handle Pull - 4"" Hole Centers, 6-3/8"" Overall Length -",3,3.9,1.8,8.3,4.9
119958.jpg,Performance Tool W1267 Oxygen Sensor Socket; Silver Label Hard Shave Soap 80ml shave soap by Mr. Natty,5,0.4444092002,0.3799999996,5.519999994,2.479999997
115582.jpg,"Eeboo Tea Party Game; 4 Pack aden + anais Classic Muslin Swaddle Blanket , Night Sky",2,1.608426037,2.176771651,10.77874015,10.62874015
02242.jpg,DEWALT DWST17808 TSTAK I Long Handle Toolbox Organizer,1,4.849999996,7.099999993,16.59999998,12.99999999
103006.jpg,Gevalia Espresso T-Disc; Bright Color #10 Envelopes - 50 Envelopes (Hot Pink/Fuschia); Earlyears Farm Friends Crinkle Book Baby Toy,5,0.41,2.259999998,8.959999991,5.999999994
104239.jpg,"PATAGONIA MEN'S STRETCH POLO SHIRT (WHITE, L); Qivange Premium Professional Synthetic Kabuki Makeup Brush Set Cosmetic Foundation Eyeshadow Blush Concealer Powder Brush Makeup Brush Kit(10pcs, Black Golden)",5,0.5059999997,0.7332283457,8.082519677,6.090078734
106204.jpg,"Totes Auto Open Auto Close Umbrella,Purple,One Size; G T Luscombe 121312 Highlighter-Bible Study Starter Set With Silver Tabs; Hefty Slider Storage Bags, Gallon, 120 Count",4,1.612499999,3.224999997,10.58749999,5.649999994
02612.jpg,"FURminator deShedding Ultra Premium Shampoo, 16-Ounce; OtterBox Defender Series Case & Holster for Apple iPhone 5 - Wounded Warrior Project - Black / White",5,0.7,2.239999998,7.719999992,4.059999996
113905.jpg,"Nature's Bounty Co Q-10 200 mg, 80 Tablets",1,0.15,2.299999998,4.299999996,2.299999998
06651.jpg,"Click N' Play 100% Real Wooden Blocks Set, Building Blocks and Stacking Blocks, Natural Wood Color, Building and Stacking Toy Block - 208-piece Set",1,6.25,5.199999995,12.59999999,10.29999999
111191.jpg,"Set of 10 Prodyne S-10-H Happy Hour Swizzle Sticks. Clear Shafts,; Happy Beaks Cotton Rope Boing With Bell Bird Toy; Redmon Earthpaste Natural Toothpastec 4 PACK!! (Lemon, Wintergreen, Cinnamon, Peppermint); Chefwiz Non-stick Baking Mat Set, 16 1/2''x11 5/8''",4,0.6749999998,2.374999998,7.424999992,2.724999997
114669.jpg,Aquasana AQ-4035 Drinking Water Filter Replacement; LB1 High Performance Laptop Battery for HP 593553-001 HP WD549AA,4,0.825,2.099999998,8.849999991,4.349999996
01194.jpg,"(Pack of 3) Boston Advance Comfort Formula Travel Pack for Rigid Gas Permeable Contact Lenses; Windshield Mount; TORCHSTAR High CRI 10W 5/6inch Gimbal LED Recessed Light Retrofit Kit 75W Equivalent, Energy Star UL Classified Light Fixture, Directional LED Ceiling Down Light Fits Recessed Can - 2700K Warm White",4,0.5625,2.624999997,7.624999992,5.124999995
117946.jpg,"Music: An Appreciation, Brief Edition; Barista Prima Italian Roast, Vue Pack for Keurig Vue Brewers (72 Count); Dell PR02X E-Port Plus II Port Replicator with PA-4E 130 Watt AC Adapter.",3,3.533333333,3.349999997,13.59999999,10.06666666
07943.jpg,"THERMOS FOOGO Vacuum Insulated Stainless Steel 10-Ounce Food Jar, Pink/Purple",1,0.7,3.818897634,6.929133851,5.629921254
102247.jpg,"24 Pack Red Bull Sugarfree, Energy Drink, 8.4 Fl Oz Cans,; Vintage Canvas Cross Body Laptop Messenger Bag , Iblue College Bookbags for M...",4,8.299999997,4.849999999,14.95,12.175
101892.jpg,"3M Scotch Tough Transparent Duct Tape, 1.8-Inch, 20 yds; 250ft Hot Pink Crepe Paper Streamers",2,0.2999999999,1.849999998,4.499999995,4.499999995
11897.jpg,"3M Littmann Cardiology III Stethoscope, Chocolate Tube, 27 inch, 3137; US Art Supply 14-Piece Acrylic Painting Set with Mini Table Easel; Giro Foray Helmet - Men's Bright Red/Black Medium",4,1.454999999,3.533070863,13.62578739,8.967913377
10785.jpg,"Meguiar's Smooth Surface Clay Kit; Teenage Mutant Ninja Turtles Drink Bottle; Queentools Watch Press Set Watch Back Press Watch Back Case Closer, Comes with 12 Dies Dies Snap ON and OFF Quickly and Easily,(Blue)",5,0.8680096205,2.772913383,7.405984244,3.624881886
107045.jpg,"Da Vinci SUGAR FREE Banana Syrup with Splenda, 750 ml; Apalus Hair Straightening Brush, Fast Natural Straight Hair Styling, Anion Hair Care, Anti Scald, Massage Straightening Irons, Detangling Hair Brush (Pink)",2,2.275,3.399999997,14.24999999,4.549999995
03453.jpg,"Lil Handy Man Pretend Play Children's Toy Tool Belt Set, Perfect for your Little Builder; AGPtek Solar Power Wind Chime Moving Rotating LED Light Hanging Lamp",4,0.5999999996,5.899999994,11.12499999,8.874999991
114393.jpg,"JOYO Power Supply 2 JP-02 Isolated Effect Pedal Multi Brick jp02; iRULU eXpro X1 7 Inch Quad Core Google Android Tablet PC, 1024*600 Resolution, 16GB ROM, Wi-Fi, Games, Dual Cameras (Orange)",3,1.555181398,2.36141732,8.153543299,6.9535433
04396.jpg,"50 Nespresso Capsules Roma Coffee New; Starbucks Veranda Blend Blonde, K-Cup for Keurig Brewers, 96 Count; 50 Nespresso Capsules Limited Edition 2013 - Vanilio, Caramelito, Ciacattino; NCAA Fathead Logosheet-17""-Clemson Tigers",4,1.532962261,2.493700785,12.74527558,9.41476377
06201.jpg,Logitech QuickCam Connect (Silver/Black); Pot-O-Gold Centerpiece Party Accessory (1 count) (1/Pkg),2,0.375,1.749999998,10.69999999,6.799999993
114239.jpg,"Aria Starr Castor Oil Cold Pressed - 16 FL OZ - BEST 100% Pure Hair Oil For Hair Growth, Face, Skin Moisturizer, Scalp, Thicker Eyebrows And Eyelashes; Meanwell 12 Volt 60 Watt Power Supply 120 Volt Input Constant Voltage LPV-60-12",4,1.025,1.749999998,7.799999992,2.499999997
10.jpg,No items,0,0,0,0,0
101938.jpg,"Thomas & Betts B225R-UPC 2G Old Work Switch/outlet Box; 4-Pack Expo Mini Fiber Tassel, Plum,",2,0.15,1.689999998,4.999999995,2.939999997
105428.jpg,"36-Pack Reditainer Extreme Freeze Deli Food Containers with Lids, 16-Ounce,; smartwater, 6 ct, 1L Bottle; Pro series SB1010 Slr Ttl Flash + 4 Rechargeable AA Batteries + Home / Car Charger + 180 Degree Quick Flip rotating Flash Bracket + Heavy Duty Off-Camera Flash Cord for Nikon D3000, D3100, D3200, D3300, D90, D7100, D600, D610, D700 with a Complete Starter Kit; Hallmark Baby Circle of Love Press & Play Recordable Photo Memory Book",4,4.924999997,3.174999997,12.04999999,9.69999999
107100.jpg,"KIND Bars, Caramel Almond and Sea Salt, Gluten Free, 1.4 Ounce Bars, 12 Count",2,1.249999999,2.599999997,7.199999993,6.599999993
03516.jpg,"Pack of 3 Oriental Show 8~30 inches 6A Brazilian Silky Straight, (Mixed Length), 100% Unprocessed Virgin Human Hair, 300g Total(100g Each), Natural Color (10 12 14)",1,0.7999999993,3.999999996,11.79999999,7.099999993
04729.jpg,Basic Theology: A Popular Systematic Guide to Understanding Biblical Truth; Disney Store Gazelle Singing Doll 12'' -Zootopia,4,1.75,1.949999998,10.12499999,6.199999994
06714.jpg,"Barnant 420-1901-00FK Air Cadet Vacuum Pump, 115V; Nick Jr. Paw Patrol Adventure Bay Flannel Sheet Set, Twin",3,4.199999998,5.833333327,12.19999999,8.766666658
117803.jpg,"140 Replacement Squeakers, Medium,  by Downtown Pet Supply; Verdero Vistoso II Molded Cleat Navy/Black Size 10.5; Macbook Air 13 inches Rubberized Hard Case for model A1369 & A1466, GRAFICO Brain Work Design with Clear Bottom Case, Come with Keyboard Cover",3,1.433333332,3.266666663,14.19999999,9.39999999
102302.jpg,"25-Pack PET FACTORY 28754 American Beef-Hide Premium Chicken Flavored Twist Sticks, 5-Inch; Pure Encapsulations - Melatonin 3 mg. - Hypoallergenic Supplement Supports the Body's Natural Sleep Cycle* - 60 Capsules; (5 Pack) Hot Wheels Marvel Captain America Civil War Character Car",4,0.2624999999,2.224999998,6.949999993,4.574999995
100295.jpg,"ACDelco 18K1509 Professional Front Disc Brake Caliper Bolt Kit; Craftool Pro Fine Diamond Chisel 1-Prong 2.5mm Item #88055-01; Bluetooth Earbuds, Keedox Wireless Earbuds V4.1 Bluetooth Stereo Earbuds Noise Cancelling Earbuds with Mic Handsfree Calling for iPhone 6s Plus, 6, Samsung Galaxy Series and More; Mifine 1200 Lumens CREE XM-L T6 LED Waterproof Headlamp with Zoomable 3Modes Hands Free Flashlight Headlight for Hiking Camping Hunting with Adjustable Strap Powered by 3*AA Batteries (Not Included)",4,0.1999999999,1.374999999,5.974999994,3.699999996
107550.jpg,"Philips SHK1000BK/28 Kids-On Ear Headphone, Black",1,0.15,2.799999997,8.199999992,7.499999992
04683.jpg,"Arc'teryx Lunara 10 Black One Size; PackIt Freezable Lunch Bag with Zip Closure, Ziggy; Galaxy Note 2 Case,[Pink] [Back Pocket Case] [5 Card Slot] [KickStand] Finger Holder Clip PU Leather TPU Bumper Clutch Case [Drop Protection] For Samsung Galaxy Note 2 ACN2PK; Arc'teryx Perimeter Short - Men's Castor Grey 32",4,0.6593040559,1.499999998,11.54999999,8.849999991
113143.jpg,"Smead File Pocket, Straight-Cut Tab, 3-1/2"" Expansion, Letter Size, Redrope, 10 per Box (73264); New Bright R/C F/F ExoSkell (1:15 Scale)",3,2.149999999,6.76666666,14.53333332,11.16666666
03146.jpg,"Bestten Premium 9' USB Surge Protector Power Strip - 4 High-Speed USB Charging Ports (2.4A/Port, Total 4.2A) and 4 Standard Outlets, 9-foot Long Extension Cord, 15A Circuit Breaker,ETL Certified",4,1.449999999,1.899999998,11.69999999,5.399999994
114686.jpg,No items,0,0,0,0,0
115994.jpg,Mega Bloks S-31V Destiny Sparrow Building Kit,3,0.02204600117,1.699999998,7.999999992,7.499999992
05991.jpg,"40 Gold Slit Plastic Plates (20-dinner 20-dessert) Set Premium Heavyweight Plastic Wedding Like China (Cream/gold); Sweets Salt Water Taffy, Assorted Flavors, 3 Pound",5,3.59,3.779999996,10.85999999,8.199999992
01481.jpg,"TaoTronics TT-AH002 30W Ultrasonic Humidifier with Cool Mist, Classic Dial Knob Control, 3.5L Large Capacity, Two 360 degree Rotatable Outlets; Doctor Who Dalek Exterminate Pop Art Illustration Sci Fi British TV Television Show Poster Print 12x12",2,2.086022999,4.149999996,13.54999999,5.749999994
116341.jpg,GROWTECH KNK-HTS1200 Grass Sickle,1,0.02204600119,0.4999999995,12.79999999,4.999999995
04379.jpg,"Rico Alto Sax Reeds, Strength 3.5, 10-pack; Case of 1000 2"" x 3"", 2 Mil White Block Zipper Reclosable Storage Bags,; Eyekepper Round Full Coverage Ultrathin Flex Frame Reading Glasses Tortoise +1.0; Extra Long Candy Cane Christmas Holiday Cheer Tie (63 Inches Long); Gcepls Universal Multifunction Leisure Smartphone Holster Pouch Belt Waist Bag Nylon Pouch Security Pack for iPhone 6s Plus/ Samsung galaxy S7 / S7 Edge and 6.5"" Smartphone (Black)",5,0.3777052014,1.814960628,5.692598421,3.676692911
06344.jpg,"I'm a Frog! (An Elephant and Piggie Book); Bearfoots Bears Wedding Couple, 30150369",5,0.7899999998,1.119999999,8.679999991,6.399999993
111484.jpg,"(Case of 100) 3M Disposable Hair Net 407, Spunbond Polypropylene, Universal, White",5,0.6,1.999999998,11.69999999,10.99999999
103840.jpg,Modern 3W LED Crystal Lotus Ceiling Light Aisle Bedroom Living Room Home Decor Lamp 110V,1,1.8959561,4.488188972,8.661417314,8.503936999
11878.jpg,"(Pack of 12) Raw Revolution Organic Live Food Bars, Heavenly Hazelnut Chocolate, 1.8-Ounce Bars; Braun Ear Thermometer; 48 Capsules - Variety Pack Single Serve Keurig Compatible Pod (24 Breakfast / 12 Dark Roast / 12 Latte (Cream Coffee))",3,1.416666666,3.599999996,7.999999992,6.36666666
107803.jpg,"Aurora Plush 10"" Dreamy Eyes Frog ""Fantabulous""; Tomato Black Krim Beefsteak D2063 (Black) 50 Organic Heirloom Seeds by David's Garden Seeds; Alarm clock , BestGot 5.35"" Alarm Clock for Kids Adult with Time/Date/Temperature Display, Snooze Function, Smart Blue Back-light Battery Operated Travel Alarm Clock, Simple To Set Clocks (White)",3,0.307348667,1.666666665,7.099999993,4.533333329
106711.jpg,"BIC Pencil Xtra Strong (Yellow Barrels), Thick Point (0.9 mm), 24-Count",4,0.35,1.299999999,6.399999993,3.699999996
02307.jpg,R3 Front Rig,4,0.09999999992,0.999999999,3.499999996,2.999999997
07105.jpg,"Transformers, Dark of the Moon Movie, Deluxe Class Action Figure, Darksteel; Husky 3 Watt LED Spotlight. Rubber grip and lens protector for drop durability. AC/DC chargers and battery included.; Shires Highlander Lite Turnout Blanket 81 Petrol",3,2.936666667,3.53333333,12.29999999,9.299999991
05138.jpg,"The Lost Throne (Payne & Jones); Essentials of Planning, Selecting, and Tailoring Interventions for Unique Learners (Essentials of Psychological Assessment)",4,1.172499102,1.307086613,8.407283456,5.587598419
1038.jpg,"Truform 0865, Compression Stockings, Below Knee, Open Toe, 20-30 mmHg, Beige, Large; Yes To Cucumber Soothing Eye Gel, 1.01 Fluid Ounce",5,0.2200026914,1.198740157,7.280629921,3.94
106341.jpg,"Mccormick Cloves, Ground, 0.9-Ounce; Evenflo Feeding Advanced Double Electric Breast Pump; Obersee Kids Pre-School All-in-One Backpack with Cooler, Robots",4,0.9064830125,2.469291336,7.987795267,6.006496057
101484.jpg,"Hillman Fasteners 100Pk 1/4"" Wing Nut 180249 Wing Nuts; 2 Pack KAWELL® 4.5"" 27W Square Thick Type DC 9-32V 6000K 1800LM 60 Degree LED for ATV Jeep boat suv truck car atvs light Off Road Waterproof Led Flood Work Light; Vergiano Super Bright Flexible Dual Head Clip on LED Reading Light - Clamp Lamp Sensitive Eye Care - Rechargeable USB Desk or Table Lamp - Music Stand Light (BLACK)",3,1.5,3.399999997,4.433333329,3.766666663
02757.jpg,"Monin Flavored Syrup, Hazelnut, 33.8-Ounce Plastic Bottle (1 liter); MikroTik RB2011iLS-IN 10 Ethernet Ports RouterBoard; The Sunrise*Glass Filtering Tea Maker Teapot with a Warmer and 6 Tea Cups (25*15*11cm, red1) (4 cups)",3,2.136666666,2.133333331,14.79999998,9.099999991
